sample_id,report_id,created,last_update
60280,5496,2019-03-20 16:08:12.826582+01,2019-03-20 16:08:12.826582+01
60281,5496,2019-03-20 16:08:12.827443+01,2019-03-20 16:08:12.827443+01
60282,5496,2019-03-20 16:08:12.828258+01,2019-03-20 16:08:12.828258+01
60283,5496,2019-03-20 16:08:12.829083+01,2019-03-20 16:08:12.829083+01
60284,5496,2019-03-20 16:08:12.829907+01,2019-03-20 16:08:12.829907+01
60285,5496,2019-03-20 16:08:12.830732+01,2019-03-20 16:08:12.830732+01
60286,5496,2019-03-20 16:08:12.831547+01,2019-03-20 16:08:12.831547+01
60287,5496,2019-03-20 16:08:12.832339+01,2019-03-20 16:08:12.832339+01
60288,5496,2019-03-20 16:08:12.833188+01,2019-03-20 16:08:12.833188+01
60289,5496,2019-03-20 16:08:12.83404+01,2019-03-20 16:08:12.83404+01
60290,5496,2019-03-20 16:08:12.83487+01,2019-03-20 16:08:12.83487+01
60291,5496,2019-03-20 16:08:12.835673+01,2019-03-20 16:08:12.835673+01
60292,5496,2019-03-20 16:08:12.83652+01,2019-03-20 16:08:12.83652+01
60293,5496,2019-03-20 16:08:12.837456+01,2019-03-20 16:08:12.837456+01
60294,5496,2019-03-20 16:08:12.83832+01,2019-03-20 16:08:12.83832+01
60295,5496,2019-03-20 16:08:12.839133+01,2019-03-20 16:08:12.839133+01
60296,5496,2019-03-20 16:08:12.839941+01,2019-03-20 16:08:12.839941+01
60297,5496,2019-03-20 16:08:12.84076+01,2019-03-20 16:08:12.84076+01
60298,5496,2019-03-20 16:08:12.84158+01,2019-03-20 16:08:12.84158+01
60299,5496,2019-03-20 16:08:12.842384+01,2019-03-20 16:08:12.842384+01
60300,5496,2019-03-20 16:08:12.843271+01,2019-03-20 16:08:12.843271+01
60301,5496,2019-03-20 16:08:12.844207+01,2019-03-20 16:08:12.844207+01
60302,5496,2019-03-20 16:08:12.845032+01,2019-03-20 16:08:12.845032+01
60303,5496,2019-03-20 16:08:12.845865+01,2019-03-20 16:08:12.845865+01
60304,5496,2019-03-20 16:08:12.846689+01,2019-03-20 16:08:12.846689+01
60305,5496,2019-03-20 16:08:12.847521+01,2019-03-20 16:08:12.847521+01
60306,5496,2019-03-20 16:08:12.848348+01,2019-03-20 16:08:12.848348+01
60307,5496,2019-03-20 16:08:12.849193+01,2019-03-20 16:08:12.849193+01
60308,5496,2019-03-20 16:08:12.850014+01,2019-03-20 16:08:12.850014+01
60309,5496,2019-03-20 16:08:12.850841+01,2019-03-20 16:08:12.850841+01
60310,5496,2019-03-20 16:08:12.851647+01,2019-03-20 16:08:12.851647+01
60311,5496,2019-03-20 16:08:12.852476+01,2019-03-20 16:08:12.852476+01
60312,5496,2019-03-20 16:08:12.853313+01,2019-03-20 16:08:12.853313+01
60313,5496,2019-03-20 16:08:12.854125+01,2019-03-20 16:08:12.854125+01
60314,5496,2019-03-20 16:08:12.854938+01,2019-03-20 16:08:12.854938+01
60315,5496,2019-03-20 16:08:12.855737+01,2019-03-20 16:08:12.855737+01
60316,5496,2019-03-20 16:08:12.856537+01,2019-03-20 16:08:12.856537+01
60317,5496,2019-03-20 16:08:12.857347+01,2019-03-20 16:08:12.857347+01
60318,5496,2019-03-20 16:08:12.85822+01,2019-03-20 16:08:12.85822+01
60319,5496,2019-03-20 16:08:12.85902+01,2019-03-20 16:08:12.85902+01
60320,5496,2019-03-20 16:08:12.8599+01,2019-03-20 16:08:12.8599+01
60321,5496,2019-03-20 16:08:12.860724+01,2019-03-20 16:08:12.860724+01
60322,5496,2019-03-20 16:08:12.861576+01,2019-03-20 16:08:12.861576+01
60323,5496,2019-03-20 16:08:12.862454+01,2019-03-20 16:08:12.862454+01
60324,5496,2019-03-20 16:08:12.863275+01,2019-03-20 16:08:12.863275+01
60325,5496,2019-03-20 16:08:12.864107+01,2019-03-20 16:08:12.864107+01
60326,5496,2019-03-20 16:08:12.864928+01,2019-03-20 16:08:12.864928+01
60327,5496,2019-03-20 16:08:12.865771+01,2019-03-20 16:08:12.865771+01
60328,5496,2019-03-20 16:08:12.866587+01,2019-03-20 16:08:12.866587+01
60329,5496,2019-03-20 16:08:12.867427+01,2019-03-20 16:08:12.867427+01
60330,5496,2019-03-20 16:08:12.868238+01,2019-03-20 16:08:12.868238+01
60331,5496,2019-03-20 16:08:12.869061+01,2019-03-20 16:08:12.869061+01
60332,5496,2019-03-20 16:08:12.86991+01,2019-03-20 16:08:12.86991+01
60333,5496,2019-03-20 16:08:12.870812+01,2019-03-20 16:08:12.870812+01
60334,5496,2019-03-20 16:08:12.871624+01,2019-03-20 16:08:12.871624+01
60335,5496,2019-03-20 16:08:12.872456+01,2019-03-20 16:08:12.872456+01
60336,5496,2019-03-20 16:08:12.873294+01,2019-03-20 16:08:12.873294+01
60337,5496,2019-03-20 16:08:12.874113+01,2019-03-20 16:08:12.874113+01
60338,5496,2019-03-20 16:08:12.875042+01,2019-03-20 16:08:12.875042+01
60339,5496,2019-03-20 16:08:12.875866+01,2019-03-20 16:08:12.875866+01
60340,5496,2019-03-20 16:08:12.876718+01,2019-03-20 16:08:12.876718+01
60341,5496,2019-03-20 16:08:12.877572+01,2019-03-20 16:08:12.877572+01
60342,5496,2019-03-20 16:08:12.878406+01,2019-03-20 16:08:12.878406+01
60343,5496,2019-03-20 16:08:12.879255+01,2019-03-20 16:08:12.879255+01
60344,5496,2019-03-20 16:08:12.880063+01,2019-03-20 16:08:12.880063+01
60345,5496,2019-03-20 16:08:12.881004+01,2019-03-20 16:08:12.881004+01
60346,5496,2019-03-20 16:08:12.882026+01,2019-03-20 16:08:12.882026+01
60347,5496,2019-03-20 16:08:12.883182+01,2019-03-20 16:08:12.883182+01
60348,5496,2019-03-20 16:08:12.884473+01,2019-03-20 16:08:12.884473+01
60349,5496,2019-03-20 16:08:12.885707+01,2019-03-20 16:08:12.885707+01
60350,5496,2019-03-20 16:08:12.886628+01,2019-03-20 16:08:12.886628+01
60351,5496,2019-03-20 16:08:12.887577+01,2019-03-20 16:08:12.887577+01
60352,5496,2019-03-20 16:08:12.888411+01,2019-03-20 16:08:12.888411+01
60353,5496,2019-03-20 16:08:12.889312+01,2019-03-20 16:08:12.889312+01
60354,5496,2019-03-20 16:08:12.890222+01,2019-03-20 16:08:12.890222+01
60355,5496,2019-03-20 16:08:12.891078+01,2019-03-20 16:08:12.891078+01
60356,5496,2019-03-20 16:08:12.89192+01,2019-03-20 16:08:12.89192+01
60357,5496,2019-03-20 16:08:12.892784+01,2019-03-20 16:08:12.892784+01
60358,5496,2019-03-20 16:08:12.89381+01,2019-03-20 16:08:12.89381+01
60359,5496,2019-03-20 16:08:12.894748+01,2019-03-20 16:08:12.894748+01
60360,5496,2019-03-20 16:08:12.895599+01,2019-03-20 16:08:12.895599+01
60361,5496,2019-03-20 16:08:12.896437+01,2019-03-20 16:08:12.896437+01
60362,5496,2019-03-20 16:08:12.897329+01,2019-03-20 16:08:12.897329+01
60363,5496,2019-03-20 16:08:12.898272+01,2019-03-20 16:08:12.898272+01
60364,5496,2019-03-20 16:08:12.899215+01,2019-03-20 16:08:12.899215+01
60365,5496,2019-03-20 16:08:12.900081+01,2019-03-20 16:08:12.900081+01
60366,5496,2019-03-20 16:08:12.900935+01,2019-03-20 16:08:12.900935+01
60367,5496,2019-03-20 16:08:12.901761+01,2019-03-20 16:08:12.901761+01
60368,5496,2019-03-20 16:08:12.902618+01,2019-03-20 16:08:12.902618+01
60369,5496,2019-03-20 16:08:12.90345+01,2019-03-20 16:08:12.90345+01
60370,5496,2019-03-20 16:08:12.904268+01,2019-03-20 16:08:12.904268+01
60371,5496,2019-03-20 16:08:12.905081+01,2019-03-20 16:08:12.905081+01
60372,5496,2019-03-20 16:08:12.905979+01,2019-03-20 16:08:12.905979+01
60373,5496,2019-03-20 16:08:12.906854+01,2019-03-20 16:08:12.906854+01
60374,5496,2019-03-20 16:08:12.907668+01,2019-03-20 16:08:12.907668+01
60375,5496,2019-03-20 16:08:12.90906+01,2019-03-20 16:08:12.90906+01
60376,5496,2019-03-20 16:08:12.910064+01,2019-03-20 16:08:12.910064+01
60377,5496,2019-03-20 16:08:12.910947+01,2019-03-20 16:08:12.910947+01
60378,5496,2019-03-20 16:08:12.911835+01,2019-03-20 16:08:12.911835+01
64706,5497,2019-03-20 16:08:17.593645+01,2019-03-20 16:08:17.593645+01
62383,5497,2019-03-20 16:08:17.594628+01,2019-03-20 16:08:17.594628+01
60381,5502,2019-03-20 16:08:47.861+01,2019-03-20 16:08:47.861+01
69043,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69044,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69045,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69046,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69047,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69048,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69049,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69050,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69051,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69052,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69053,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69054,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69055,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69056,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69057,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69058,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69059,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69060,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69061,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69062,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69063,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69064,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69065,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69066,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69067,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69068,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69069,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69070,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69071,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69072,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69073,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69074,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69075,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69076,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69077,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69078,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69079,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69080,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69081,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69082,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69083,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69084,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69085,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69086,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69087,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69088,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69089,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69090,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69091,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69092,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69093,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69094,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69095,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69096,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69097,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69098,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69099,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69100,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69101,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69102,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69103,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69104,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69105,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69106,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69107,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69108,5503,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
59854,5504,2019-03-20 16:08:59.474359+01,2019-03-20 16:08:59.474359+01
59855,5504,2019-03-20 16:08:59.47556+01,2019-03-20 16:08:59.47556+01
59856,5504,2019-03-20 16:08:59.47661+01,2019-03-20 16:08:59.47661+01
59857,5504,2019-03-20 16:08:59.477761+01,2019-03-20 16:08:59.477761+01
59858,5504,2019-03-20 16:08:59.47871+01,2019-03-20 16:08:59.47871+01
69115,5505,2019-03-20 16:09:06.47319+01,2019-03-20 16:09:06.47319+01
69116,5505,2019-03-20 16:09:06.47319+01,2019-03-20 16:09:06.47319+01
69117,5505,2019-03-20 16:09:06.47319+01,2019-03-20 16:09:06.47319+01
69118,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69119,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69120,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69121,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69122,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69123,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69124,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69125,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69126,5506,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69127,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69128,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69129,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69130,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69131,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69132,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69133,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69134,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69135,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69136,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69137,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69138,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69139,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69140,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69141,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69142,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69143,5507,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69144,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69145,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69146,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69147,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69148,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69149,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69150,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69151,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69152,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69153,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69154,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69155,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69156,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69157,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69158,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69159,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69160,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69161,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69162,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69163,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69164,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69165,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69166,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69167,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69168,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69169,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69170,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69171,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69172,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69173,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69174,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69175,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69176,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69177,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69178,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69179,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69180,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69181,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69182,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69183,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69184,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69185,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69186,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69187,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69188,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69189,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69190,5508,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
66175,5510,2019-03-20 16:10:14.165827+01,2019-03-20 16:10:14.165827+01
66176,5510,2019-03-20 16:10:14.167186+01,2019-03-20 16:10:14.167186+01
66177,5510,2019-03-20 16:10:14.168338+01,2019-03-20 16:10:14.168338+01
66178,5510,2019-03-20 16:10:14.169441+01,2019-03-20 16:10:14.169441+01
66179,5510,2019-03-20 16:10:14.170325+01,2019-03-20 16:10:14.170325+01
66181,5510,2019-03-20 16:10:14.172145+01,2019-03-20 16:10:14.172145+01
66182,5510,2019-03-20 16:10:14.172947+01,2019-03-20 16:10:14.172947+01
66185,5510,2019-03-20 16:10:14.175785+01,2019-03-20 16:10:14.175785+01
66186,5510,2019-03-20 16:10:14.176608+01,2019-03-20 16:10:14.176608+01
66187,5510,2019-03-20 16:10:14.177514+01,2019-03-20 16:10:14.177514+01
66188,5510,2019-03-20 16:10:14.178397+01,2019-03-20 16:10:14.178397+01
66189,5510,2019-03-20 16:10:14.179481+01,2019-03-20 16:10:14.179481+01
66190,5510,2019-03-20 16:10:14.180364+01,2019-03-20 16:10:14.180364+01
66191,5510,2019-03-20 16:10:14.181197+01,2019-03-20 16:10:14.181197+01
66194,5510,2019-03-20 16:10:14.183683+01,2019-03-20 16:10:14.183683+01
66165,5510,2019-03-20 16:10:14.184467+01,2019-03-20 16:10:14.184467+01
66196,5510,2019-03-20 16:10:14.185242+01,2019-03-20 16:10:14.185242+01
66197,5510,2019-03-20 16:10:14.186066+01,2019-03-20 16:10:14.186066+01
66199,5510,2019-03-20 16:10:14.187935+01,2019-03-20 16:10:14.187935+01
66200,5510,2019-03-20 16:10:14.188724+01,2019-03-20 16:10:14.188724+01
69218,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69219,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69220,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69221,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69222,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69223,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69224,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69225,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69226,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69227,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69228,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69229,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
69230,5512,2019-03-20 16:10:19.763476+01,2019-03-20 16:10:19.763476+01
62384,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69232,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69233,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69234,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69235,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69236,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69237,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69238,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69239,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69240,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69241,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69242,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69243,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69244,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69245,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69246,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69247,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69248,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69249,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69250,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69251,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69252,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69253,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69254,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69255,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69256,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69257,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69258,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69259,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69260,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69261,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69262,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69263,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69264,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69265,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69266,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69267,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69268,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69269,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69270,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69271,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69272,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69273,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69274,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69275,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69276,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69277,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69278,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69279,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69280,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
69281,5512,2019-03-20 16:10:19.770898+01,2019-03-20 16:10:19.770898+01
