apt_name,report_id,created,last_update
muddywater,5284,2019-03-20 15:50:16.6031+01,2019-03-20 15:50:16.6031+01
muddywater,5285,2019-03-20 15:50:19.080914+01,2019-03-20 15:50:19.080914+01
apt28,5287,2019-03-20 15:50:22.003099+01,2019-03-20 15:50:22.003099+01
muddywater,5287,2019-03-20 15:50:22.004854+01,2019-03-20 15:50:22.004854+01
muddywater,5288,2019-03-20 15:50:24.39449+01,2019-03-20 15:50:24.39449+01
muddywater,5289,2019-03-20 15:50:25.827312+01,2019-03-20 15:50:25.827312+01
muddywater,5072,2019-03-20 15:50:26.878688+01,2019-03-20 15:50:26.878688+01
muddywater,5291,2019-03-20 15:50:29.195111+01,2019-03-20 15:50:29.195111+01
leafminer,5007,2019-03-20 15:50:29.203258+01,2019-03-20 15:50:29.203258+01
dragonfly,4747,2019-03-20 15:50:30.122614+01,2019-03-20 15:50:30.122614+01
leafminer,5294,2019-03-20 15:50:33.234468+01,2019-03-20 15:50:33.234468+01
darkhydrus,5007,2019-03-20 15:50:33.240413+01,2019-03-20 15:50:33.240413+01
molerats,5007,2019-03-20 15:50:35.882077+01,2019-03-20 15:50:35.882077+01
molerats,5300,2019-03-20 15:50:36.704794+01,2019-03-20 15:50:36.704794+01
molerats,5301,2019-03-20 15:50:39.748355+01,2019-03-20 15:50:39.748355+01
apt28,5302,2019-03-20 15:50:41.598828+01,2019-03-20 15:50:41.598828+01
molerats,5302,2019-03-20 15:50:41.601415+01,2019-03-20 15:50:41.601415+01
molerats,5303,2019-03-20 15:50:45.355865+01,2019-03-20 15:50:45.355865+01
molerats,5304,2019-03-20 15:50:46.89778+01,2019-03-20 15:50:46.89778+01
molerats,5305,2019-03-20 15:50:47.176595+01,2019-03-20 15:50:47.176595+01
molerats,5306,2019-03-20 15:50:49.530992+01,2019-03-20 15:50:49.530992+01
molerats,5307,2019-03-20 15:50:52.857523+01,2019-03-20 15:50:52.857523+01
darkcaracal,5007,2019-03-20 15:50:52.894954+01,2019-03-20 15:50:52.894954+01
patchwork,5007,2019-03-20 15:51:35.358657+01,2019-03-20 15:51:35.358657+01
patchwork,5311,2019-03-20 15:51:38.282394+01,2019-03-20 15:51:38.282394+01
patchwork,5312,2019-03-20 15:51:47.616801+01,2019-03-20 15:51:47.616801+01
patchwork,5315,2019-03-20 15:52:05.345503+01,2019-03-20 15:52:05.345503+01
patchwork,5316,2019-03-20 15:52:08.686638+01,2019-03-20 15:52:08.686638+01
patchwork,5317,2019-03-20 15:52:18.731904+01,2019-03-20 15:52:18.731904+01
patchwork,5318,2019-03-20 15:52:21.755282+01,2019-03-20 15:52:21.755282+01
patchwork,5319,2019-03-20 15:52:23.614975+01,2019-03-20 15:52:23.614975+01
apt32,5007,2019-03-20 15:52:23.694452+01,2019-03-20 15:52:23.694452+01
apt32,5323,2019-03-20 15:52:26.412508+01,2019-03-20 15:52:26.412508+01
apt32,5324,2019-03-20 15:52:27.700517+01,2019-03-20 15:52:27.700517+01
apt32,5325,2019-03-20 15:52:29.341532+01,2019-03-20 15:52:29.341532+01
apt3,5325,2019-03-20 15:52:29.344831+01,2019-03-20 15:52:29.344831+01
turla,4964,2019-03-20 15:52:30.437073+01,2019-03-20 15:52:30.437073+01
apt32,5328,2019-03-20 15:52:34.093158+01,2019-03-20 15:52:34.093158+01
apt32,5329,2019-03-20 15:52:36.25007+01,2019-03-20 15:52:36.25007+01
apt32,5330,2019-03-20 15:52:38.415074+01,2019-03-20 15:52:38.415074+01
blackoasis,5007,2019-03-20 15:52:38.41959+01,2019-03-20 15:52:38.41959+01
neodymium,5007,2019-03-20 15:52:39.800102+01,2019-03-20 15:52:39.800102+01
promethium,5007,2019-03-20 15:52:43.227487+01,2019-03-20 15:52:43.227487+01
carbanak,5007,2019-03-20 15:52:45.380166+01,2019-03-20 15:52:45.380166+01
carbanak,5338,2019-03-20 15:52:47.551854+01,2019-03-20 15:52:47.551854+01
cobaltgroup,5339,2019-03-20 15:52:48.795494+01,2019-03-20 15:52:48.795494+01
fin7,5339,2019-03-20 15:52:48.796652+01,2019-03-20 15:52:48.796652+01
carbanak,5339,2019-03-20 15:52:48.798447+01,2019-03-20 15:52:48.798447+01
fin6,5007,2019-03-20 15:52:48.840004+01,2019-03-20 15:52:48.840004+01
patchwork,5341,2019-03-20 15:53:17.94405+01,2019-03-20 15:53:17.94405+01
oilrig,5341,2019-03-20 15:53:17.945068+01,2019-03-20 15:53:17.945068+01
apt28,5341,2019-03-20 15:53:17.945908+01,2019-03-20 15:53:17.945908+01
dragonfly,5341,2019-03-20 15:53:17.947121+01,2019-03-20 15:53:17.947121+01
charmingkitten,5341,2019-03-20 15:53:17.948186+01,2019-03-20 15:53:17.948186+01
deeppanda,5341,2019-03-20 15:53:17.94915+01,2019-03-20 15:53:17.94915+01
sandwormteam,5341,2019-03-20 15:53:17.950026+01,2019-03-20 15:53:17.950026+01
fin6,5341,2019-03-20 15:53:17.950889+01,2019-03-20 15:53:17.950889+01
threatgroup3390,5341,2019-03-20 15:53:17.951731+01,2019-03-20 15:53:17.951731+01
cobaltgroup,5341,2019-03-20 15:53:17.952661+01,2019-03-20 15:53:17.952661+01
turla,5341,2019-03-20 15:53:17.953732+01,2019-03-20 15:53:17.953732+01
carbanak,5341,2019-03-20 15:53:17.954944+01,2019-03-20 15:53:17.954944+01
equation,5341,2019-03-20 15:53:17.955813+01,2019-03-20 15:53:17.955813+01
menupass,5341,2019-03-20 15:53:17.956714+01,2019-03-20 15:53:17.956714+01
apt12,5341,2019-03-20 15:53:17.957616+01,2019-03-20 15:53:17.957616+01
apt29,5341,2019-03-20 15:53:17.958415+01,2019-03-20 15:53:17.958415+01
apt3,5341,2019-03-20 15:53:17.959546+01,2019-03-20 15:53:17.959546+01
dragonfly20,5341,2019-03-20 15:53:17.961071+01,2019-03-20 15:53:17.961071+01
apt32,5341,2019-03-20 15:53:17.961997+01,2019-03-20 15:53:17.961997+01
fin6,5342,2019-03-20 15:53:19.304066+01,2019-03-20 15:53:19.304066+01
fin6,5344,2019-03-20 15:53:22.243272+01,2019-03-20 15:53:22.243272+01
fin6,5345,2019-03-20 15:53:41.182232+01,2019-03-20 15:53:41.182232+01
gorgongroup,5007,2019-03-20 15:53:44.095951+01,2019-03-20 15:53:44.095951+01
carbanak,4736,2019-03-20 15:53:48.934078+01,2019-03-20 15:53:48.934078+01
carbanak,5351,2019-03-20 15:53:52.080514+01,2019-03-20 15:53:52.080514+01
sowbug,5007,2019-03-20 15:53:54.775233+01,2019-03-20 15:53:54.775233+01
orangeworm,5007,2019-03-20 15:53:55.00389+01,2019-03-20 15:53:55.00389+01
rancor,5007,2019-03-20 15:53:55.85086+01,2019-03-20 15:53:55.85086+01
apt28,5363,2019-03-20 15:54:04.325632+01,2019-03-20 15:54:04.325632+01
apt1,5364,2019-03-20 15:54:07.100802+01,2019-03-20 15:54:07.100802+01
apt3,5364,2019-03-20 15:54:07.102641+01,2019-03-20 15:54:07.102641+01
apt33,5365,2019-03-20 15:54:12.389065+01,2019-03-20 15:54:12.389065+01
apt17,5366,2019-03-20 15:54:17.299169+01,2019-03-20 15:54:17.299169+01
ke3chang,5366,2019-03-20 15:54:17.30023+01,2019-03-20 15:54:17.30023+01
axiom,5366,2019-03-20 15:54:17.301218+01,2019-03-20 15:54:17.301218+01
elderwood,5366,2019-03-20 15:54:17.302008+01,2019-03-20 15:54:17.302008+01
winntigroup,5366,2019-03-20 15:54:17.302899+01,2019-03-20 15:54:17.302899+01
apt1,5366,2019-03-20 15:54:17.303937+01,2019-03-20 15:54:17.303937+01
lazarusgroup,5367,2019-03-20 15:54:22.346572+01,2019-03-20 15:54:22.346572+01
ke3chang,5368,2019-03-20 15:54:25.063326+01,2019-03-20 15:54:25.063326+01
apt33,5369,2019-03-20 15:54:32.208028+01,2019-03-20 15:54:32.208028+01
lazarusgroup,5369,2019-03-20 15:54:32.209018+01,2019-03-20 15:54:32.209018+01
oilrig,5369,2019-03-20 15:54:32.209869+01,2019-03-20 15:54:32.209869+01
dragonfly,5369,2019-03-20 15:54:32.211502+01,2019-03-20 15:54:32.211502+01
turla,5370,2019-03-20 15:54:35.491096+01,2019-03-20 15:54:35.491096+01
apt28,5371,2019-03-20 15:54:38.211894+01,2019-03-20 15:54:38.211894+01
sandwormteam,5372,2019-03-20 15:54:44.066185+01,2019-03-20 15:54:44.066185+01
fin7,5373,2019-03-20 15:55:15.09598+01,2019-03-20 15:55:15.09598+01
carbanak,5373,2019-03-20 15:55:15.096976+01,2019-03-20 15:55:15.096976+01
turla,5374,2019-03-20 15:55:20.35878+01,2019-03-20 15:55:20.35878+01
fin7,5375,2019-03-20 15:55:31.806296+01,2019-03-20 15:55:31.806296+01
carbanak,5375,2019-03-20 15:55:31.807547+01,2019-03-20 15:55:31.807547+01
oilrig,5376,2019-03-20 15:55:35.417474+01,2019-03-20 15:55:35.417474+01
apt28,5377,2019-03-20 15:55:37.939693+01,2019-03-20 15:55:37.939693+01
turla,5378,2019-03-20 15:55:41.980682+01,2019-03-20 15:55:41.980682+01
apt32,5378,2019-03-20 15:55:41.981832+01,2019-03-20 15:55:41.981832+01
rtm,5379,2019-03-20 15:56:02.417586+01,2019-03-20 15:56:02.417586+01
apt28,5380,2019-03-20 15:56:25.06989+01,2019-03-20 15:56:25.06989+01
blackoasis,5381,2019-03-20 15:56:29.468821+01,2019-03-20 15:56:29.468821+01
lazarusgroup,5382,2019-03-20 15:56:32.265816+01,2019-03-20 15:56:32.265816+01
apt17,5383,2019-03-20 15:56:36.26326+01,2019-03-20 15:56:36.26326+01
axiom,5383,2019-03-20 15:56:36.264283+01,2019-03-20 15:56:36.264283+01
apt17,5384,2019-03-20 15:56:45.558901+01,2019-03-20 15:56:45.558901+01
apt1,5384,2019-03-20 15:56:45.559788+01,2019-03-20 15:56:45.559788+01
axiom,5384,2019-03-20 15:56:45.56067+01,2019-03-20 15:56:45.56067+01
dragonfly,5385,2019-03-20 15:56:52.100632+01,2019-03-20 15:56:52.100632+01
turla,5386,2019-03-20 15:57:00.295893+01,2019-03-20 15:57:00.295893+01
apt28,5386,2019-03-20 15:57:00.296906+01,2019-03-20 15:57:00.296906+01
menupass,5387,2019-03-20 15:57:09.169701+01,2019-03-20 15:57:09.169701+01
lazarusgroup,5388,2019-03-20 15:57:35.275327+01,2019-03-20 15:57:35.275327+01
bronzebutler,5389,2019-03-20 15:57:41.051367+01,2019-03-20 15:57:41.051367+01
lazarusgroup,5390,2019-03-20 15:57:44.244131+01,2019-03-20 15:57:44.244131+01
sandwormteam,5391,2019-03-20 15:57:52.267347+01,2019-03-20 15:57:52.267347+01
dragonfly,5391,2019-03-20 15:57:52.268521+01,2019-03-20 15:57:52.268521+01
platinum,5392,2019-03-20 15:57:55.148223+01,2019-03-20 15:57:55.148223+01
apt19,5393,2019-03-20 15:57:58.742016+01,2019-03-20 15:57:58.742016+01
apt28,5394,2019-03-20 15:58:05.530094+01,2019-03-20 15:58:05.530094+01
cobaltgroup,5395,2019-03-20 15:58:18.328317+01,2019-03-20 15:58:18.328317+01
apt32,5395,2019-03-20 15:58:18.329972+01,2019-03-20 15:58:18.329972+01
carbanak,5395,2019-03-20 15:58:18.331814+01,2019-03-20 15:58:18.331814+01
apt32,5396,2019-03-20 15:58:24.712561+01,2019-03-20 15:58:24.712561+01
apt3,5397,2019-03-20 15:58:27.775463+01,2019-03-20 15:58:27.775463+01
apt32,5398,2019-03-20 15:58:31.934939+01,2019-03-20 15:58:31.934939+01
ta459,5399,2019-03-20 15:58:44.875272+01,2019-03-20 15:58:44.875272+01
lazarusgroup,5400,2019-03-20 15:58:52.708262+01,2019-03-20 15:58:52.708262+01
lazarusgroup,5401,2019-03-20 15:59:05.004118+01,2019-03-20 15:59:05.004118+01
menupass,5402,2019-03-20 15:59:12.382462+01,2019-03-20 15:59:12.382462+01
threatgroup3390,5402,2019-03-20 15:59:12.383952+01,2019-03-20 15:59:12.383952+01
nightdragon,5402,2019-03-20 15:59:12.385724+01,2019-03-20 15:59:12.385724+01
apt18,5402,2019-03-20 15:59:12.38786+01,2019-03-20 15:59:12.38786+01
apt1,5402,2019-03-20 15:59:12.389883+01,2019-03-20 15:59:12.389883+01
ke3chang,5402,2019-03-20 15:59:12.390695+01,2019-03-20 15:59:12.390695+01
apt19,5402,2019-03-20 15:59:12.391425+01,2019-03-20 15:59:12.391425+01
turla,5403,2019-03-20 15:59:16.695924+01,2019-03-20 15:59:16.695924+01
apt29,5404,2019-03-20 15:59:26.066286+01,2019-03-20 15:59:26.066286+01
molerats,5405,2019-03-20 15:59:30.4764+01,2019-03-20 15:59:30.4764+01
fin7,5406,2019-03-20 15:59:32.936378+01,2019-03-20 15:59:32.936378+01
carbanak,5406,2019-03-20 15:59:32.937346+01,2019-03-20 15:59:32.937346+01
charmingkitten,5407,2019-03-20 15:59:37.75489+01,2019-03-20 15:59:37.75489+01
magichound,5407,2019-03-20 15:59:37.755748+01,2019-03-20 15:59:37.755748+01
menupass,5408,2019-03-20 15:59:40.553492+01,2019-03-20 15:59:40.553492+01
apt28,5408,2019-03-20 15:59:40.555216+01,2019-03-20 15:59:40.555216+01
turla,5408,2019-03-20 15:59:40.556097+01,2019-03-20 15:59:40.556097+01
gamaredongroup,5409,2019-03-20 15:59:44.581657+01,2019-03-20 15:59:44.581657+01
apt28,5410,2019-03-20 15:59:53.449326+01,2019-03-20 15:59:53.449326+01
magichound,5411,2019-03-20 15:59:59.563661+01,2019-03-20 15:59:59.563661+01
lazarusgroup,5412,2019-03-20 16:00:03.035657+01,2019-03-20 16:00:03.035657+01
magichound,5413,2019-03-20 16:00:20.649621+01,2019-03-20 16:00:20.649621+01
magichound,5414,2019-03-20 16:00:24.797203+01,2019-03-20 16:00:24.797203+01
lazarusgroup,5415,2019-03-20 16:00:28.093007+01,2019-03-20 16:00:28.093007+01
apt29,5416,2019-03-20 16:00:37.46601+01,2019-03-20 16:00:37.46601+01
apt28,5416,2019-03-20 16:00:37.467329+01,2019-03-20 16:00:37.467329+01
sandwormteam,5416,2019-03-20 16:00:37.468175+01,2019-03-20 16:00:37.468175+01
apt19,5417,2019-03-20 16:00:45.986988+01,2019-03-20 16:00:45.986988+01
deeppanda,5417,2019-03-20 16:00:45.988212+01,2019-03-20 16:00:45.988212+01
apt28,5418,2019-03-20 16:00:59.819415+01,2019-03-20 16:00:59.819415+01
dragonok,5419,2019-03-20 16:01:08.863064+01,2019-03-20 16:01:08.863064+01
oilrig,5420,2019-03-20 16:01:11.585935+01,2019-03-20 16:01:11.585935+01
carbanak,5421,2019-03-20 16:01:13.946042+01,2019-03-20 16:01:13.946042+01
apt28,5422,2019-03-20 16:01:17.100998+01,2019-03-20 16:01:17.100998+01
dragonfly,5422,2019-03-20 16:01:17.102004+01,2019-03-20 16:01:17.102004+01
turla,5422,2019-03-20 16:01:17.102852+01,2019-03-20 16:01:17.102852+01
apt29,5422,2019-03-20 16:01:17.104041+01,2019-03-20 16:01:17.104041+01
sandwormteam,5422,2019-03-20 16:01:17.107006+01,2019-03-20 16:01:17.107006+01
apt28,5423,2019-03-20 16:01:19.728024+01,2019-03-20 16:01:19.728024+01
apt28,5424,2019-03-20 16:01:23.305493+01,2019-03-20 16:01:23.305493+01
apt28,5425,2019-03-20 16:01:25.935893+01,2019-03-20 16:01:25.935893+01
apt28,5426,2019-03-20 16:01:29.781352+01,2019-03-20 16:01:29.781352+01
apt28,5427,2019-03-20 16:01:33.720437+01,2019-03-20 16:01:33.720437+01
neodymium,5427,2019-03-20 16:01:33.721213+01,2019-03-20 16:01:33.721213+01
platinum,5427,2019-03-20 16:01:33.721915+01,2019-03-20 16:01:33.721915+01
promethium,5427,2019-03-20 16:01:33.722617+01,2019-03-20 16:01:33.722617+01
carbanak,5428,2019-03-20 16:01:44.503993+01,2019-03-20 16:01:44.503993+01
apt29,5429,2019-03-20 16:01:48.191176+01,2019-03-20 16:01:48.191176+01
sandwormteam,5430,2019-03-20 16:01:54.189582+01,2019-03-20 16:01:54.189582+01
dragonfly,5430,2019-03-20 16:01:54.190177+01,2019-03-20 16:01:54.190177+01
apt28,5431,2019-03-20 16:02:11.752091+01,2019-03-20 16:02:11.752091+01
apt28,5432,2019-03-20 16:02:16.864942+01,2019-03-20 16:02:16.864942+01
apt28,5433,2019-03-20 16:02:19.74328+01,2019-03-20 16:02:19.74328+01
apt12,5433,2019-03-20 16:02:19.744393+01,2019-03-20 16:02:19.744393+01
apt1,5433,2019-03-20 16:02:19.745262+01,2019-03-20 16:02:19.745262+01
turla,5433,2019-03-20 16:02:19.746242+01,2019-03-20 16:02:19.746242+01
apt3,5433,2019-03-20 16:02:19.746999+01,2019-03-20 16:02:19.746999+01
apt28,5434,2019-03-20 16:02:23.192563+01,2019-03-20 16:02:23.192563+01
equation,5434,2019-03-20 16:02:23.193474+01,2019-03-20 16:02:23.193474+01
lazarusgroup,5434,2019-03-20 16:02:23.194209+01,2019-03-20 16:02:23.194209+01
darkhotel,5434,2019-03-20 16:02:23.195485+01,2019-03-20 16:02:23.195485+01
apt1,5434,2019-03-20 16:02:23.196769+01,2019-03-20 16:02:23.196769+01
turla,5434,2019-03-20 16:02:23.197641+01,2019-03-20 16:02:23.197641+01
darkhotel,5435,2019-03-20 16:02:25.788531+01,2019-03-20 16:02:25.788531+01
apt28,5436,2019-03-20 16:02:29.459392+01,2019-03-20 16:02:29.459392+01
apt28,5437,2019-03-20 16:02:32.86222+01,2019-03-20 16:02:32.86222+01
apt3,5438,2019-03-20 16:02:42.455144+01,2019-03-20 16:02:42.455144+01
stealthfalcon,5439,2019-03-20 16:02:46.72568+01,2019-03-20 16:02:46.72568+01
carbanak,5440,2019-03-20 16:02:49.389682+01,2019-03-20 16:02:49.389682+01
carbanak,5441,2019-03-20 16:02:52.188004+01,2019-03-20 16:02:52.188004+01
strider,5442,2019-03-20 16:02:54.73211+01,2019-03-20 16:02:54.73211+01
patchwork,5443,2019-03-20 16:02:57.875686+01,2019-03-20 16:02:57.875686+01
patchwork,5444,2019-03-20 16:03:00.603956+01,2019-03-20 16:03:00.603956+01
patchwork,5445,2019-03-20 16:03:03.139383+01,2019-03-20 16:03:03.139383+01
patchwork,5446,2019-03-20 16:03:10.448464+01,2019-03-20 16:03:10.448464+01
darkhotel,5447,2019-03-20 16:03:20.382868+01,2019-03-20 16:03:20.382868+01
apt28,5448,2019-03-20 16:03:25.397372+01,2019-03-20 16:03:25.397372+01
scarletmimic,5449,2019-03-20 16:03:27.713261+01,2019-03-20 16:03:27.713261+01
apt28,5450,2019-03-20 16:03:31.893132+01,2019-03-20 16:03:31.893132+01
apt1,5451,2019-03-20 16:03:35.722248+01,2019-03-20 16:03:35.722248+01
apt30,5451,2019-03-20 16:03:35.723078+01,2019-03-20 16:03:35.723078+01
apt28,5452,2019-03-20 16:03:37.939068+01,2019-03-20 16:03:37.939068+01
apt29,5452,2019-03-20 16:03:37.940548+01,2019-03-20 16:03:37.940548+01
apt37,5453,2019-03-20 16:03:43.579734+01,2019-03-20 16:03:43.579734+01
apt37,5454,2019-03-20 16:03:46.122825+01,2019-03-20 16:03:46.122825+01
apt28,5455,2019-03-20 16:03:48.744905+01,2019-03-20 16:03:48.744905+01
apt28,5456,2019-03-20 16:03:52.937188+01,2019-03-20 16:03:52.937188+01
group5,5457,2019-03-20 16:03:57.890081+01,2019-03-20 16:03:57.890081+01
apt28,5458,2019-03-20 16:04:00.307968+01,2019-03-20 16:04:00.307968+01
darkhotel,5459,2019-03-20 16:04:03.091529+01,2019-03-20 16:04:03.091529+01
apt28,5460,2019-03-20 16:04:08.301682+01,2019-03-20 16:04:08.301682+01
apt29,5460,2019-03-20 16:04:08.303782+01,2019-03-20 16:04:08.303782+01
stealthfalcon,5461,2019-03-20 16:04:21.763025+01,2019-03-20 16:04:21.763025+01
apt28,5461,2019-03-20 16:04:21.764048+01,2019-03-20 16:04:21.764048+01
apt12,5462,2019-03-20 16:04:24.828501+01,2019-03-20 16:04:24.828501+01
lazarusgroup,5463,2019-03-20 16:04:27.174922+01,2019-03-20 16:04:27.174922+01
dragonok,5464,2019-03-20 16:04:31.336755+01,2019-03-20 16:04:31.336755+01
apt16,5464,2019-03-20 16:04:31.337743+01,2019-03-20 16:04:31.337743+01
admin338,5464,2019-03-20 16:04:31.338624+01,2019-03-20 16:04:31.338624+01
platinum,5464,2019-03-20 16:04:31.339486+01,2019-03-20 16:04:31.339486+01
ke3chang,5465,2019-03-20 16:04:38.405796+01,2019-03-20 16:04:38.405796+01
apt1,5465,2019-03-20 16:04:38.446708+01,2019-03-20 16:04:38.446708+01
turla,5466,2019-03-20 16:04:43.164775+01,2019-03-20 16:04:43.164775+01
apt19,5467,2019-03-20 16:05:11.070143+01,2019-03-20 16:05:11.070143+01
apt28,5468,2019-03-20 16:05:19.722125+01,2019-03-20 16:05:19.722125+01
carbanak,5469,2019-03-20 16:05:22.511698+01,2019-03-20 16:05:22.511698+01
apt28,5469,2019-03-20 16:05:22.512592+01,2019-03-20 16:05:22.512592+01
taidoor,5470,2019-03-20 16:05:37.708022+01,2019-03-20 16:05:37.708022+01
suckfly,5471,2019-03-20 16:05:43.936839+01,2019-03-20 16:05:43.936839+01
winntigroup,5471,2019-03-20 16:05:43.937819+01,2019-03-20 16:05:43.937819+01
scarletmimic,5472,2019-03-20 16:05:47.350737+01,2019-03-20 16:05:47.350737+01
apt12,5473,2019-03-20 16:06:02.926591+01,2019-03-20 16:06:02.926591+01
cleaver,5473,2019-03-20 16:06:02.927514+01,2019-03-20 16:06:02.927514+01
axiom,5473,2019-03-20 16:06:02.928305+01,2019-03-20 16:06:02.928305+01
lazarusgroup,5473,2019-03-20 16:06:02.928978+01,2019-03-20 16:06:02.928978+01
turla,5473,2019-03-20 16:06:02.930117+01,2019-03-20 16:06:02.930117+01
duststorm,5474,2019-03-20 16:06:08.65383+01,2019-03-20 16:06:08.65383+01
apt1,5474,2019-03-20 16:06:08.654761+01,2019-03-20 16:06:08.654761+01
apt28,5475,2019-03-20 16:06:12.540548+01,2019-03-20 16:06:12.540548+01
cleaver,5476,2019-03-20 16:06:22.448554+01,2019-03-20 16:06:22.448554+01
apt28,5476,2019-03-20 16:06:22.4498+01,2019-03-20 16:06:22.4498+01
deeppanda,5476,2019-03-20 16:06:22.450711+01,2019-03-20 16:06:22.450711+01
naikon,5476,2019-03-20 16:06:22.451449+01,2019-03-20 16:06:22.451449+01
dragonfly,5476,2019-03-20 16:06:22.452242+01,2019-03-20 16:06:22.452242+01
putterpanda,5476,2019-03-20 16:06:22.452929+01,2019-03-20 16:06:22.452929+01
apt29,5476,2019-03-20 16:06:22.454841+01,2019-03-20 16:06:22.454841+01
ke3chang,5476,2019-03-20 16:06:22.455547+01,2019-03-20 16:06:22.455547+01
apt1,5476,2019-03-20 16:06:22.456914+01,2019-03-20 16:06:22.456914+01
axiom,5476,2019-03-20 16:06:22.458509+01,2019-03-20 16:06:22.458509+01
sandwormteam,5476,2019-03-20 16:06:22.459648+01,2019-03-20 16:06:22.459648+01
elderwood,5476,2019-03-20 16:06:22.460962+01,2019-03-20 16:06:22.460962+01
equation,5476,2019-03-20 16:06:22.461602+01,2019-03-20 16:06:22.461602+01
lazarusgroup,5476,2019-03-20 16:06:22.462446+01,2019-03-20 16:06:22.462446+01
carbanak,5476,2019-03-20 16:06:22.463217+01,2019-03-20 16:06:22.463217+01
leviathan,5476,2019-03-20 16:06:22.464748+01,2019-03-20 16:06:22.464748+01
turla,5476,2019-03-20 16:06:22.465384+01,2019-03-20 16:06:22.465384+01
lotusblossom,5477,2019-03-20 16:06:26.490473+01,2019-03-20 16:06:26.490473+01
lotusblossom,5478,2019-03-20 16:06:33.276003+01,2019-03-20 16:06:33.276003+01
turla,5479,2019-03-20 16:06:35.930666+01,2019-03-20 16:06:35.930666+01
scarletmimic,5480,2019-03-20 16:06:40.084451+01,2019-03-20 16:06:40.084451+01
putterpanda,5480,2019-03-20 16:06:40.086048+01,2019-03-20 16:06:40.086048+01
sandwormteam,5481,2019-03-20 16:06:42.44482+01,2019-03-20 16:06:42.44482+01
equation,5482,2019-03-20 16:06:45.052669+01,2019-03-20 16:06:45.052669+01
pittytiger,5482,2019-03-20 16:06:45.05375+01,2019-03-20 16:06:45.05375+01
apt12,5483,2019-03-20 16:07:04.746362+01,2019-03-20 16:07:04.746362+01
carbanak,5484,2019-03-20 16:07:08.831811+01,2019-03-20 16:07:08.831811+01
darkhotel,5484,2019-03-20 16:07:08.833519+01,2019-03-20 16:07:08.833519+01
cleaver,5485,2019-03-20 16:07:11.59939+01,2019-03-20 16:07:11.59939+01
ke3chang,5486,2019-03-20 16:07:14.678116+01,2019-03-20 16:07:14.678116+01
apt28,5487,2019-03-20 16:07:21.299785+01,2019-03-20 16:07:21.299785+01
rtm,5487,2019-03-20 16:07:21.301234+01,2019-03-20 16:07:21.301234+01
magichound,5488,2019-03-20 16:07:31.719305+01,2019-03-20 16:07:31.719305+01
molerats,5489,2019-03-20 16:07:35.611433+01,2019-03-20 16:07:35.611433+01
cleaver,5490,2019-03-20 16:07:38.174863+01,2019-03-20 16:07:38.174863+01
carbanak,5491,2019-03-20 16:07:41.027606+01,2019-03-20 16:07:41.027606+01
darkhotel,5492,2019-03-20 16:07:43.99046+01,2019-03-20 16:07:43.99046+01
deeppanda,5493,2019-03-20 16:07:55.18619+01,2019-03-20 16:07:55.18619+01
apt29,5494,2019-03-20 16:08:03.498904+01,2019-03-20 16:08:03.498904+01
apt28,5494,2019-03-20 16:08:03.500901+01,2019-03-20 16:08:03.500901+01
apt1,5494,2019-03-20 16:08:03.502316+01,2019-03-20 16:08:03.502316+01
turla,5494,2019-03-20 16:08:03.503754+01,2019-03-20 16:08:03.503754+01
sandwormteam,5494,2019-03-20 16:08:03.506921+01,2019-03-20 16:08:03.506921+01
sandwormteam,5495,2019-03-20 16:08:08.112285+01,2019-03-20 16:08:08.112285+01
deeppanda,5496,2019-03-20 16:08:12.62599+01,2019-03-20 16:08:12.62599+01
elderwood,5496,2019-03-20 16:08:12.627955+01,2019-03-20 16:08:12.627955+01
apt29,5497,2019-03-20 16:08:17.591844+01,2019-03-20 16:08:17.591844+01
apt29,5498,2019-03-20 16:08:20.137424+01,2019-03-20 16:08:20.137424+01
moafee,5499,2019-03-20 16:08:27.150558+01,2019-03-20 16:08:27.150558+01
dragonok,5499,2019-03-20 16:08:27.152355+01,2019-03-20 16:08:27.152355+01
apt29,5500,2019-03-20 16:08:29.592048+01,2019-03-20 16:08:29.592048+01
apt29,5501,2019-03-20 16:08:33.047105+01,2019-03-20 16:08:33.047105+01
axiom,5502,2019-03-20 16:08:47.858222+01,2019-03-20 16:08:47.858222+01
winntigroup,5502,2019-03-20 16:08:47.859347+01,2019-03-20 16:08:47.859347+01
lotusblossom,5503,2019-03-20 16:08:53.014853+01,2019-03-20 16:08:53.014853+01
naikon,5504,2019-03-20 16:08:59.470491+01,2019-03-20 16:08:59.470491+01
apt30,5504,2019-03-20 16:08:59.472165+01,2019-03-20 16:08:59.472165+01
equation,5505,2019-03-20 16:09:06.468975+01,2019-03-20 16:09:06.468975+01
apt1,5505,2019-03-20 16:09:06.470205+01,2019-03-20 16:09:06.470205+01
turla,5505,2019-03-20 16:09:06.471413+01,2019-03-20 16:09:06.471413+01
magichound,5506,2019-03-20 16:09:18.572548+01,2019-03-20 16:09:18.572548+01
equation,5507,2019-03-20 16:09:24.21793+01,2019-03-20 16:09:24.21793+01
naikon,5508,2019-03-20 16:09:47.197346+01,2019-03-20 16:09:47.197346+01
menupass,5508,2019-03-20 16:09:47.19926+01,2019-03-20 16:09:47.19926+01
apt30,5508,2019-03-20 16:09:47.200358+01,2019-03-20 16:09:47.200358+01
