report_id,technique_id,created,last_update
1212,attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e,2019-07-12 17:17:03.246917+00,2019-07-12 17:17:03.246917+00
1212,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,2019-07-12 17:17:03.264296+00,2019-07-12 17:17:03.264296+00
1212,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:17:03.272608+00,2019-07-12 17:17:03.272608+00
1212,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:17:03.280933+00,2019-07-12 17:17:03.280933+00
1212,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:17:03.289266+00,2019-07-12 17:17:03.289266+00
1212,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:17:03.297581+00,2019-07-12 17:17:03.297581+00
1212,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,2019-07-12 17:17:03.305927+00,2019-07-12 17:17:03.305927+00
1212,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,2019-07-12 17:17:03.314236+00,2019-07-12 17:17:03.314236+00
1212,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:17:03.322589+00,2019-07-12 17:17:03.322589+00
1212,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:17:03.330898+00,2019-07-12 17:17:03.330898+00
1212,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:17:03.339245+00,2019-07-12 17:17:03.339245+00
1212,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:17:03.347612+00,2019-07-12 17:17:03.347612+00
1213,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,2019-07-12 17:17:30.002428+00,2019-07-12 17:17:30.002428+00
1213,attack-pattern--f72eb8a8-cd4c-461d-a814-3f862befbf00,2019-07-12 17:17:30.02042+00,2019-07-12 17:17:30.02042+00
1213,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,2019-07-12 17:17:30.028641+00,2019-07-12 17:17:30.028641+00
1213,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:17:30.04434+00,2019-07-12 17:17:30.04434+00
1213,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:17:30.053741+00,2019-07-12 17:17:30.053741+00
1213,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:17:30.069389+00,2019-07-12 17:17:30.069389+00
1213,attack-pattern--2e114e45-2c50-404c-804a-3af9564d240e,2019-07-12 17:17:30.078836+00,2019-07-12 17:17:30.078836+00
1213,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,2019-07-12 17:17:30.094453+00,2019-07-12 17:17:30.094453+00
1213,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,2019-07-12 17:17:30.103909+00,2019-07-12 17:17:30.103909+00
1213,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,2019-07-12 17:17:30.112193+00,2019-07-12 17:17:30.112193+00
1213,attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0,2019-07-12 17:17:30.120679+00,2019-07-12 17:17:30.120679+00
1213,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:17:30.228897+00,2019-07-12 17:17:30.228897+00
1213,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:17:30.237146+00,2019-07-12 17:17:30.237146+00
1213,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:17:30.24548+00,2019-07-12 17:17:30.24548+00
1213,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,2019-07-12 17:17:30.26071+00,2019-07-12 17:17:30.26071+00
1213,attack-pattern--1b84d551-6de8-4b96-9930-d177677c3b1d,2019-07-12 17:17:30.270321+00,2019-07-12 17:17:30.270321+00
1213,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:17:30.278863+00,2019-07-12 17:17:30.278863+00
1213,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:17:30.287182+00,2019-07-12 17:17:30.287182+00
1213,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,2019-07-12 17:17:30.29549+00,2019-07-12 17:17:30.29549+00
1213,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,2019-07-12 17:17:30.311125+00,2019-07-12 17:17:30.311125+00
1213,attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e,2019-07-12 17:17:30.320567+00,2019-07-12 17:17:30.320567+00
1213,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:17:30.328871+00,2019-07-12 17:17:30.328871+00
1213,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,2019-07-12 17:17:30.337226+00,2019-07-12 17:17:30.337226+00
1213,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,2019-07-12 17:17:30.345528+00,2019-07-12 17:17:30.345528+00
1216,attack-pattern--9b99b83a-1aac-4e29-b975-b374950551a3,2019-07-12 17:18:11.817845+00,2019-07-12 17:18:11.817845+00
1216,attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842,2019-07-12 17:18:11.839146+00,2019-07-12 17:18:11.839146+00
1216,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,2019-07-12 17:18:11.84742+00,2019-07-12 17:18:11.84742+00
1216,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:18:11.855765+00,2019-07-12 17:18:11.855765+00
1216,attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,2019-07-12 17:18:11.864084+00,2019-07-12 17:18:11.864084+00
1220,attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790,2019-07-12 17:18:57.545854+00,2019-07-12 17:18:57.545854+00
1220,attack-pattern--62b8c999-dcc0-4755-bd69-09442d9359f5,2019-07-12 17:18:57.564624+00,2019-07-12 17:18:57.564624+00
1220,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,2019-07-12 17:18:57.582154+00,2019-07-12 17:18:57.582154+00
1220,attack-pattern--2e0dd10b-676d-4964-acd0-8a404c92b044,2019-07-12 17:18:57.591715+00,2019-07-12 17:18:57.591715+00
1220,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,2019-07-12 17:18:57.600009+00,2019-07-12 17:18:57.600009+00
1220,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,2019-07-12 17:18:57.608347+00,2019-07-12 17:18:57.608347+00
1220,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:18:57.616731+00,2019-07-12 17:18:57.616731+00
1222,attack-pattern--519630c5-f03f-4882-825c-3af924935817,2019-07-12 17:19:17.315394+00,2019-07-12 17:19:17.315394+00
1223,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:19:41.461276+00,2019-07-12 17:19:41.461276+00
1223,attack-pattern--2e0dd10b-676d-4964-acd0-8a404c92b044,2019-07-12 17:19:41.480301+00,2019-07-12 17:19:41.480301+00
1223,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,2019-07-12 17:19:41.490642+00,2019-07-12 17:19:41.490642+00
1223,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:19:41.498942+00,2019-07-12 17:19:41.498942+00
1226,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,2019-07-12 17:20:22.365574+00,2019-07-12 17:20:22.365574+00
1226,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:20:22.382059+00,2019-07-12 17:20:22.382059+00
1226,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:20:22.390341+00,2019-07-12 17:20:22.390341+00
1226,attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf,2019-07-12 17:20:22.398664+00,2019-07-12 17:20:22.398664+00
1226,attack-pattern--82caa33e-d11a-433a-94ea-9b5a5fbef81d,2019-07-12 17:20:22.406988+00,2019-07-12 17:20:22.406988+00
1226,attack-pattern--970cdb5c-02fb-4c38-b17e-d6327cf3c810,2019-07-12 17:20:22.415328+00,2019-07-12 17:20:22.415328+00
1226,attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0,2019-07-12 17:20:22.423668+00,2019-07-12 17:20:22.423668+00
1226,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:20:22.431974+00,2019-07-12 17:20:22.431974+00
1226,attack-pattern--7c93aa74-4bc0-4a9e-90ea-f25f86301566,2019-07-12 17:20:22.440297+00,2019-07-12 17:20:22.440297+00
1226,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:20:22.448636+00,2019-07-12 17:20:22.448636+00
1226,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:20:22.456959+00,2019-07-12 17:20:22.456959+00
1226,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:20:22.472195+00,2019-07-12 17:20:22.472195+00
1226,attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790,2019-07-12 17:20:22.482043+00,2019-07-12 17:20:22.482043+00
1226,attack-pattern--1b84d551-6de8-4b96-9930-d177677c3b1d,2019-07-12 17:20:22.490372+00,2019-07-12 17:20:22.490372+00
1226,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:20:22.498693+00,2019-07-12 17:20:22.498693+00
1226,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,2019-07-12 17:20:22.507032+00,2019-07-12 17:20:22.507032+00
1226,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:20:22.515354+00,2019-07-12 17:20:22.515354+00
1226,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:20:22.523711+00,2019-07-12 17:20:22.523711+00
1226,attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e,2019-07-12 17:20:22.532015+00,2019-07-12 17:20:22.532015+00
1226,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:20:22.540352+00,2019-07-12 17:20:22.540352+00
1226,attack-pattern--a127c32c-cbb0-4f9d-be07-881a792408ec,2019-07-12 17:20:22.548668+00,2019-07-12 17:20:22.548668+00
1226,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,2019-07-12 17:20:22.557+00,2019-07-12 17:20:22.557+00
1229,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,2019-07-12 17:21:29.803457+00,2019-07-12 17:21:29.803457+00
1229,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce,2019-07-12 17:21:29.820837+00,2019-07-12 17:21:29.820837+00
1229,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,2019-07-12 17:21:29.835842+00,2019-07-12 17:21:29.835842+00
1229,attack-pattern--f72eb8a8-cd4c-461d-a814-3f862befbf00,2019-07-12 17:21:29.845816+00,2019-07-12 17:21:29.845816+00
1229,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:21:29.854158+00,2019-07-12 17:21:29.854158+00
1229,attack-pattern--d21a2069-23d5-4043-ad6d-64f6b644cb1a,2019-07-12 17:21:29.86247+00,2019-07-12 17:21:29.86247+00
1229,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:21:29.870807+00,2019-07-12 17:21:29.870807+00
1229,attack-pattern--6aabc5ec-eae6-422c-8311-38d45ee9838a,2019-07-12 17:21:29.879107+00,2019-07-12 17:21:29.879107+00
1229,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:21:29.887494+00,2019-07-12 17:21:29.887494+00
1229,attack-pattern--a19e86f8-1c0a-4fea-8407-23b73d615776,2019-07-12 17:21:29.895816+00,2019-07-12 17:21:29.895816+00
1229,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:21:29.904123+00,2019-07-12 17:21:29.904123+00
1229,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,2019-07-12 17:21:29.912485+00,2019-07-12 17:21:29.912485+00
1229,attack-pattern--b6075259-dba3-44e9-87c7-e954f37ec0d5,2019-07-12 17:21:29.920809+00,2019-07-12 17:21:29.920809+00
1229,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,2019-07-12 17:21:29.929142+00,2019-07-12 17:21:29.929142+00
1229,attack-pattern--00d0b012-8a03-410e-95de-5826bf542de6,2019-07-12 17:21:29.937445+00,2019-07-12 17:21:29.937445+00
1229,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,2019-07-12 17:21:29.945826+00,2019-07-12 17:21:29.945826+00
1229,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:21:29.9541+00,2019-07-12 17:21:29.9541+00
1229,attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433,2019-07-12 17:21:29.962458+00,2019-07-12 17:21:29.962458+00
1229,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:21:29.970758+00,2019-07-12 17:21:29.970758+00
1229,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:21:29.985828+00,2019-07-12 17:21:29.985828+00
1229,attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2,2019-07-12 17:21:29.995867+00,2019-07-12 17:21:29.995867+00
1229,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd,2019-07-12 17:21:30.004169+00,2019-07-12 17:21:30.004169+00
1229,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,2019-07-12 17:21:30.012491+00,2019-07-12 17:21:30.012491+00
1229,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,2019-07-12 17:21:30.02087+00,2019-07-12 17:21:30.02087+00
1229,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,2019-07-12 17:21:30.029154+00,2019-07-12 17:21:30.029154+00
1229,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:21:30.03751+00,2019-07-12 17:21:30.03751+00
1229,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:21:30.045815+00,2019-07-12 17:21:30.045815+00
1229,attack-pattern--4b74a1d4-b0e9-4ef1-93f1-14ecc6e2f5b5,2019-07-12 17:21:30.054151+00,2019-07-12 17:21:30.054151+00
1229,attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,2019-07-12 17:21:30.062456+00,2019-07-12 17:21:30.062456+00
1229,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:21:30.070916+00,2019-07-12 17:21:30.070916+00
1229,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:21:30.079117+00,2019-07-12 17:21:30.079117+00
1229,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,2019-07-12 17:21:30.087474+00,2019-07-12 17:21:30.087474+00
1229,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:21:30.095802+00,2019-07-12 17:21:30.095802+00
1229,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,2019-07-12 17:21:30.104148+00,2019-07-12 17:21:30.104148+00
1229,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,2019-07-12 17:21:30.112453+00,2019-07-12 17:21:30.112453+00
1229,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,2019-07-12 17:21:30.120806+00,2019-07-12 17:21:30.120806+00
1229,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,2019-07-12 17:21:30.135805+00,2019-07-12 17:21:30.135805+00
1229,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,2019-07-12 17:21:30.152524+00,2019-07-12 17:21:30.152524+00
1229,attack-pattern--c16e5409-ee53-4d79-afdc-4099dc9292df,2019-07-12 17:21:30.162542+00,2019-07-12 17:21:30.162542+00
1229,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,2019-07-12 17:21:30.170837+00,2019-07-12 17:21:30.170837+00
1229,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,2019-07-12 17:21:30.179192+00,2019-07-12 17:21:30.179192+00
1232,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce,2019-07-12 17:22:17.145241+00,2019-07-12 17:22:17.145241+00
1232,attack-pattern--d54416bd-0803-41ca-870a-ce1af7c05638,2019-07-12 17:22:17.161791+00,2019-07-12 17:22:17.161791+00
1232,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,2019-07-12 17:22:17.17006+00,2019-07-12 17:22:17.17006+00
1232,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,2019-07-12 17:22:17.17841+00,2019-07-12 17:22:17.17841+00
1232,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:22:17.186723+00,2019-07-12 17:22:17.186723+00
1232,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:22:17.195071+00,2019-07-12 17:22:17.195071+00
1232,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,2019-07-12 17:22:17.203411+00,2019-07-12 17:22:17.203411+00
1232,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:22:17.211743+00,2019-07-12 17:22:17.211743+00
1232,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:22:17.220038+00,2019-07-12 17:22:17.220038+00
1232,attack-pattern--f44731de-ea9f-406d-9b83-30ecbb9b4392,2019-07-12 17:22:17.228369+00,2019-07-12 17:22:17.228369+00
1232,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,2019-07-12 17:22:17.245124+00,2019-07-12 17:22:17.245124+00
1232,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:22:17.253447+00,2019-07-12 17:22:17.253447+00
1232,attack-pattern--4b74a1d4-b0e9-4ef1-93f1-14ecc6e2f5b5,2019-07-12 17:22:17.261768+00,2019-07-12 17:22:17.261768+00
1232,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,2019-07-12 17:22:17.270107+00,2019-07-12 17:22:17.270107+00
1232,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,2019-07-12 17:22:17.278437+00,2019-07-12 17:22:17.278437+00
1232,attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,2019-07-12 17:22:17.286783+00,2019-07-12 17:22:17.286783+00
1232,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:22:17.294933+00,2019-07-12 17:22:17.294933+00
1232,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,2019-07-12 17:22:17.303295+00,2019-07-12 17:22:17.303295+00
1232,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:22:17.311775+00,2019-07-12 17:22:17.311775+00
1232,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:22:17.320095+00,2019-07-12 17:22:17.320095+00
1232,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,2019-07-12 17:22:17.328431+00,2019-07-12 17:22:17.328431+00
1234,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:22:39.608408+00,2019-07-12 17:22:39.608408+00
1234,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:22:39.701561+00,2019-07-12 17:22:39.701561+00
1234,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:22:39.725568+00,2019-07-12 17:22:39.725568+00
1234,attack-pattern--457c7820-d331-465a-915e-42f85500ccc4,2019-07-12 17:22:39.758866+00,2019-07-12 17:22:39.758866+00
1234,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:22:39.769113+00,2019-07-12 17:22:39.769113+00
1234,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:22:39.777433+00,2019-07-12 17:22:39.777433+00
1234,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:22:39.785766+00,2019-07-12 17:22:39.785766+00
1234,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:22:39.794073+00,2019-07-12 17:22:39.794073+00
1235,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,2019-07-12 17:23:00.578928+00,2019-07-12 17:23:00.578928+00
1235,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:23:00.585621+00,2019-07-12 17:23:00.585621+00
1235,attack-pattern--1b84d551-6de8-4b96-9930-d177677c3b1d,2019-07-12 17:23:00.594079+00,2019-07-12 17:23:00.594079+00
1235,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:23:00.610687+00,2019-07-12 17:23:00.610687+00
1235,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:23:00.619167+00,2019-07-12 17:23:00.619167+00
1238,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:24:08.388474+00,2019-07-12 17:24:08.388474+00
1238,attack-pattern--1b84d551-6de8-4b96-9930-d177677c3b1d,2019-07-12 17:24:08.414253+00,2019-07-12 17:24:08.414253+00
1238,attack-pattern--62b8c999-dcc0-4755-bd69-09442d9359f5,2019-07-12 17:24:08.456978+00,2019-07-12 17:24:08.456978+00
1238,attack-pattern--d54416bd-0803-41ca-870a-ce1af7c05638,2019-07-12 17:24:08.475738+00,2019-07-12 17:24:08.475738+00
1238,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:24:08.484003+00,2019-07-12 17:24:08.484003+00
1242,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:24:54.320881+00,2019-07-12 17:24:54.320881+00
1242,attack-pattern--6aabc5ec-eae6-422c-8311-38d45ee9838a,2019-07-12 17:24:54.34536+00,2019-07-12 17:24:54.34536+00
1242,attack-pattern--d54416bd-0803-41ca-870a-ce1af7c05638,2019-07-12 17:24:54.356603+00,2019-07-12 17:24:54.356603+00
1242,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,2019-07-12 17:24:54.364924+00,2019-07-12 17:24:54.364924+00
1242,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,2019-07-12 17:24:54.373393+00,2019-07-12 17:24:54.373393+00
1242,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:24:54.381728+00,2019-07-12 17:24:54.381728+00
1242,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:24:54.39006+00,2019-07-12 17:24:54.39006+00
1242,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,2019-07-12 17:24:54.398418+00,2019-07-12 17:24:54.398418+00
1242,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,2019-07-12 17:24:54.406716+00,2019-07-12 17:24:54.406716+00
1242,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,2019-07-12 17:24:54.415052+00,2019-07-12 17:24:54.415052+00
1242,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,2019-07-12 17:24:54.423372+00,2019-07-12 17:24:54.423372+00
1242,attack-pattern--c3bce4f4-9795-46c6-976e-8676300bbc39,2019-07-12 17:24:54.440136+00,2019-07-12 17:24:54.440136+00
1242,attack-pattern--2e0dd10b-676d-4964-acd0-8a404c92b044,2019-07-12 17:24:54.448454+00,2019-07-12 17:24:54.448454+00
1242,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:24:54.45681+00,2019-07-12 17:24:54.45681+00
1242,attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2,2019-07-12 17:24:54.465104+00,2019-07-12 17:24:54.465104+00
1242,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,2019-07-12 17:24:54.473443+00,2019-07-12 17:24:54.473443+00
1242,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:24:54.481763+00,2019-07-12 17:24:54.481763+00
1242,attack-pattern--46944654-fcc1-4f63-9dad-628102376586,2019-07-12 17:24:54.490107+00,2019-07-12 17:24:54.490107+00
1242,attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790,2019-07-12 17:24:54.498447+00,2019-07-12 17:24:54.498447+00
1242,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:24:54.506771+00,2019-07-12 17:24:54.506771+00
1242,attack-pattern--ca1a3f50-5ebd-41f8-8320-2c7d6a6e88be,2019-07-12 17:24:54.515093+00,2019-07-12 17:24:54.515093+00
1242,attack-pattern--e7eab98d-ae11-4491-bd28-a53ba875865a,2019-07-12 17:24:54.523456+00,2019-07-12 17:24:54.523456+00
1242,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,2019-07-12 17:24:54.540159+00,2019-07-12 17:24:54.540159+00
1242,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:24:54.581808+00,2019-07-12 17:24:54.581808+00
1242,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:24:54.590146+00,2019-07-12 17:24:54.590146+00
1242,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:24:54.598497+00,2019-07-12 17:24:54.598497+00
1242,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,2019-07-12 17:24:54.606794+00,2019-07-12 17:24:54.606794+00
1242,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,2019-07-12 17:24:54.615139+00,2019-07-12 17:24:54.615139+00
1242,attack-pattern--c3888c54-775d-4b2f-b759-75a2ececcbfd,2019-07-12 17:24:54.623484+00,2019-07-12 17:24:54.623484+00
1242,attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e,2019-07-12 17:24:54.6318+00,2019-07-12 17:24:54.6318+00
1242,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,2019-07-12 17:24:54.640109+00,2019-07-12 17:24:54.640109+00
1242,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,2019-07-12 17:24:54.648452+00,2019-07-12 17:24:54.648452+00
1242,attack-pattern--b2001907-166b-4d71-bb3c-9d26c871de09,2019-07-12 17:24:54.656795+00,2019-07-12 17:24:54.656795+00
1242,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,2019-07-12 17:24:54.665119+00,2019-07-12 17:24:54.665119+00
1242,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:24:54.673438+00,2019-07-12 17:24:54.673438+00
1242,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:24:54.681774+00,2019-07-12 17:24:54.681774+00
1242,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,2019-07-12 17:24:54.69009+00,2019-07-12 17:24:54.69009+00
