sample_id,md5,sha1,sha256,sha512,created,last_update
68586,55155342c7a90e02145433801b79759d,5e31db305a97736c0f419a3f2f8f093ff6a1f56f,eb4eb951459be9cc65d70e56c0e63f4475700689aefacad90583481e2e0a44f3,,2019-03-20 16:07:41.03036+01,2019-03-20 17:00:41.251952+01
68589,da360e94e60267dce08e6d47fc1fcecc,cdaba7cea55bd490f9d152796db4c86d1d58d0da,03607dbb3b2d164ee2e1fb8a399a044fb1867e63cc6d64b7cfa06331ad1eb3cb,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:42.616346+01
68593,214709aa7c5e4e8b60759a175737bb2b,36db2adf85b45043b4177011ce2fce2ff6377e63,c89100eb7c646e3b205ddbc99a064822916b1987db6f55e63e674ea3ee988af1,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:43.589044+01
68595,a07124b65a76ee7d721d746fd8047066,ea592dc9616d8812c66051a11968285632fedb46,e74c1b3ee97222e44f8ad41f7b8876113320624fb4a53f614f24f4505158419d,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:44.439422+01
68599,560d68c31980c26d2adab7406b61c651,0384ebdf653ded4ebf5848822f18845330862b0b,074f400a524f101759a6614a628009a0e6d383a85d49860b89ff04ed4de3b626,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:46.146797+01
68602,fa67142728e40a2a4e97ccc6db919f2b,b68608161fdd8f101192bab4c8d51bc1043d6fa3,eb056144790d7b375bed2c139f2126cfcce44535609d3e9a6b7ece5d4f42a8c5,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:53.240706+01
68606,054471f7e168e016c565412227acfe7f,b20b65c2c5de464f9e07b8539731b476efedbf2c,6176e46d43943ba45f8ff6fc1aaf44e1e04cf56c93ceedb9e4044ac78488a8d4,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:54.500839+01
68608,c3ae70b3012cc9b5c9ceb060a251715a,f8941432cc513412b413e21c23781b930abc6deb,7fbe1fb779d21aeb926f069769a278c89e00a49f92073c637ae4393f7233f749,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:55.724987+01
68610,e85e0365b6f77cc2e9862f987b152a89,8bac02756db0721d5d0ed4b169d5f9c28ea9199a,9a8add7354063ec1241da706ded25f1b036cf07724ea8124913d3cb11ffc90b3,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:57.159333+01
68616,5c74db6f755555ea99b51e1c68e796f9,c4512469f43280d9d957d25df8ac7786469511b2,c9463d5ba07224cdd24695e7ac0e0f9118fc82997deeff4ff441b81294256df8,,2019-03-20 16:07:43.99227+01,2019-03-20 17:00:59.785715+01
68620,7b18614df95e71032909beb25a7b1e87,d5bcd3daa821041fa1e5429b024ebff7163fd623,8553b945e2d4b9f45c438797d6b5e73cfe2899af1f9fd87593af4fd7fb51794a,,2019-03-20 16:07:55.18848+01,2019-03-20 17:01:00.975023+01
68623,531d30c8ee27d62e6fbe855299d0e7de,dcbb2056949540e91ab1baf9876bdc9be3953113,ad1a507709c75fe93708ce9ca1227c5fefa812997ed9104ff9adfec62a3ec2bb,,2019-03-20 16:07:55.190694+01,2019-03-20 17:01:02.269058+01
68626,2646f7159e1723f089d63e08c8bfaffb,48904399f7726b9adf7f28c07b0599717f741b8b,340b09d661a6ac45af53c348a5c1846ad6323d34311e66454e46c1d38d53af8b,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:03.372247+01
68629,1ab8d45656e245aca4e59aa0519f6ba0,5bea9423db6d0500920578c12cb127cbafdd125e,f1f61a0f9488be3925665f8063006f90fab1bf0bd0b6ff5f7799f8995ff8960e,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:04.587784+01
68632,0c7183d761f15772b7e9c788be601d29,d88c7c1e465bea7bf7377c08fba3aaf77cbf485f,244c181eb442fefcf1e1daf900896bee6569481c0e885e3c63efeef86cd64c55,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:06.439396+01
68638,3813b848162261cc5982dd64c741b450,37a3e77bfa6ca1afbd0af7661655815fb1d3da83,e3892d2d9f87ea848477529458d025898b24a6802eb4df13e96b0314334635d0,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:07.966418+01
68641,043f99a875424ca0023a21739dba51ef,ba5ad566a28d7712e0a64899d4675c06139f3ff0,793a8ce811f423dfde47a5f44ae50e19e7e41ad055e56c7345927eac951e966b,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:09.141355+01
68643,11b4e7ea6bae19a29343ae3ff3fb00ca,12240271e928979ab2347c29b5599d6ac7cd6b8e,b62589ee5ba94d15edcf8613e3d57255dd7a12fce6d2dbd660fd7281ce6234f4,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:10.226881+01
68646,abb9f4fab64dd7a03574abdd1076b5ea,c1d8be765adcf76e5ccb2cf094191c0fec4bf085,93accb71bf4e776955756c76990298decfebe4b1dd9fbf9d368e81dc1cb9532d,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:11.406465+01
68648,a59053cc3f66e72540634eb7895824ac,971a69547c5bc9b711a3bb6f6f2c5e3a46bf7b29,09c04206b57bb8582faffb37e4ebb6867a02492ffc08268bcbc717708d1a8919,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:12.919446+01
68651,65f494580c95e10541d1f377c0a7bd49,cc9bdbe37cbaf0cc634076950fd32d9a377de650,4dcf14c41b31f8accf9683917bfc9159b9178d6fe36227195fabc232909452af,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:14.00051+01
68656,d1658b792dd1569abc27966083f59d44,18ddcd41dccfbbd904347ea75bc9413ff6dc8786,76c7c67274cf5384615a120e69be3af64cc31d9c4f05ff2031120612443c8360,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:15.207019+01
68658,bdc9255df5385f534fea83b497c371c8,73a4a6864ef68c810c7c699ed51b759cf1c4adfb,c821cb34c86ec259af37c389a8f6cd635d98753576c675882c9896025a1abc53,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:16.528319+01
68660,a4b0615cb639607e6905437dd900c059,a4d685fca8afe9885db75282516006f5bc56c098,8bc189dee0a71b3a8a1767e95cc726e13808ed7d2e9546a9d6b6843cea5eb3bd,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:17.919326+01
68663,d755e52ba5658a639c778c22d1a906a3,9be3800b49e84e0c014852977557f21bcde2a775,61dd8b60ac35e91771d9ed4f337cd63e0aa6d0a0c5a17bb28cac59b3c21c24a9,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:19.006072+01
68665,514423670de210f13092d6cb8916748e,5d4724fba02965916a15a50a6937cdb6ab609fdd,90b20b1687909c2f76f750ba3fd4b14731ce736c08c3a8608d28eae3f4cd68f3,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:20.68995+01
71543,82c2b9226ff7cb27cd12e573116b6041,8493e5b280ccdd9c1a46217c4a3dfb7f8e723eb6,d31d43bc57661a4e25732120b3404825dbf1691809591ac519d6a6b0e1b9bd5e,,2019-03-20 16:19:24.8119+01,2019-03-20 17:15:19.743724+01
68674,,a96b3d31888d267d7488417afe68671eb4f568bd,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68675,,1b3437c06cf917920688b25da0345749aa1a4a46,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68677,,8be74605d90ed762310241828340900d4b502358,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68680,,4ee82934f24e348696f1c813c24797618286a70c,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68682,,a62e69ef1e4f4d48e2920572b9176aedb0eeb1c6,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68684,,c96c29252e24b3eec5a21c29f7d9d30198f89232,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68686,,324b65c4291696d5c6c29b299c2849261f816a08,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68690,,a655020d606ca180e056a5b2c2f72f94e985e9db,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68692,,639560488a75a9e3d35e4c0d9c4934295072dd89,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68699,,4ac999a1c54ae6f54803023dc0fcf126cb77c854,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68700,,8bd2c45de1ba7a7fd27e43abd35ae30e0d5e03bc,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68702,,9654b6ea49b7fec4f92683863d10c045764cca86,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68703,0453b96eb039afd6c9988c8cb698e7c9,,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68706,,a9cb079ef49cee35bf68ac80534cbfb5fa443780,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68707,,e15834263f2a6ccae07d106a71b99fe80a5f744b,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
68709,,900ad432b4cb2f2790ffeb0590b0a8348d9e60eb,,,2019-03-20 16:08:08.114236+01,2019-03-20 16:08:08.114236+01
69045,,,b0ffb80762f25935415a7ffd6b9402a23c2b6b4dc4921419ef291160cf7f023b,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69048,,,0adbf0f6a5c21054e569b2ef68c8c6ae7834a0700672c1f3ec6e50daf49a3a94,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69052,,,96410865d46cda89c7c34c60d485c2378a98acbba7ead5ada90daa02a94ba299,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69053,,,899730962e10546c9d43a9ffa79d900fd37c0d17f95aa537b67d31aa737447b5,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69054,,,8e180a9d7f233c189519bbfa2b649ca410c4869457e0cf8396beb82ffbffd05c,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69059,,,4de470147d90efbb440aa4420a5832b4f22f9f6128183568fe604df6427cc06b,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69061,,,2c512b50f8aa0881120d844b0bbbf7baa33465083fdc85755d51d1b5721bc057,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69064,,,135e37122c23f26fed98b3bc884171c91c370250a73c6660b20416497b66a750,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69068,,,7b2d470b9c6159c97cef2634493be0e4f2994f43501605a14d4c5a7efdeac3ba,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69069,,,8e7c198e1eaa5be2d1415be3001c217634ae207b8f912e9a84af6c6016aa467e,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
68672,5199fcd031987834ed3121fb316f4970,9d584de2cce6b654e62573938c2c824d7cc7d0eb,f845778c3f2e3272145621776a90f662ee9344e3ae550c76f65fd954e7277d19,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:23.668138+01
68676,ac854a3c91d52bfc09605506e76975ae,52e59cd4c864fbfc9902a144ed5e68c9ded45deb,2ff0941fe3514abc12484ad2853d22fd7cb36469a313b5ecb6ef0c6391cf78ab,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:25.52537+01
68679,76dda7ca15323fd658054e0550149b7b,bb0500a24853e404ad6ca708813f926b90b38468,1acae7c11fb559b81df5fc6d0df0fe502e87f674ca9f4aefc2d7d8f828ba7f5c,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:26.549045+01
68683,e685ea8b37f707f3706d7281b8f6816a,56f6ac6197ce9cc774f72df948b414eed576b6c3,61862a55dcf8212ce9dd4a8f0c92447a6c7093681c592eb937a247e38c8109d4,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:27.561443+01
68688,5a24a7370f35dbdbb81adf52e769a442,4d5e0808a03a75bfe8202e3a6d2920eddbfc7774,dbc1b98b1df1d9c2dc8a5635682ed44a91df6359264ed63370724afa9f19c7ee,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:29.231264+01
68691,d939a05e1e3c9d7b6127d503c025dbc4,eb86615f539e35a8d3e4838949382d09743502bf,b22a614a291111398657cf8d1fa64fa50ed9c66c66a0b09d08c53972c6536766,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:30.528726+01
68694,f64704ed25f4c728af996eee3ee85411,86e3276b03f9b92b47d441bcfbb913c6c4263bfe,73aae05fab96290cabbe4b0ec561d2f6d79da71834509c4b1f4b9ae714159b42,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:31.734469+01
68696,a427ff7abb17af6cf5fb70c49e9bf4e1,71a5da3ccb4347fe785c6bfff7b741af80b76091,339a5199e6d0b5f781b08b2ca0ad0495e75e52b8e2fd69e1d970388fbca7a0d6,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:32.806198+01
68698,85b0e3264820008a30f17ca19332fa19,ce7f96b400ed51f7fab465dea26147984f2627bd,1fe6af3d704d2fc0c7acd58b069a31eec866668ec6e25f52354e6e61266db8db,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:33.85981+01
68704,cfc8901fe6a9a8299087bfc73ae8909e,c02878a69efde20f049bc380dae10133c32e9cc9,b8844e5b72971fe67d2905e77ddaa3366ae1c3bead92be6effd58691bc1ff8ec,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:35.277975+01
68708,502f35002b1a95f1ae135baff6cff836,5c52996d9f68ba6fd0da4982f238ec1d279a7f9d,945c594aee1b5bd0f3a72abe8f5a3df74fc6ca686887db5e40fe859e3fc90bb1,,2019-03-20 16:08:08.114236+01,2019-03-20 17:01:36.448878+01
69043,9c90bf9aa8b81b06525fa9e26b43d7be,727c656959e8e99f5c2d83851a196a5e483f0a17,f0304a1f7d87ac413f43a815088895872be0045a33c5f830b4b392a7ce5b8c46,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:37.454253+01
69046,3c8c4f2ac4ddde7fa4fd5f1bf1cfdd12,182bf2dca9767fe8287fa07a91579a7774323a15,8ce0b29202f3df23ce583040e2ffe79af78e0bb375ce65ec37a6ffe7d49b5bb5,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:38.457426+01
69047,dca3617e6834c71d93b70bcea79bb5a5,2cbfdc17de709d89ca9fb3de3ba0354fbf863897,90296f0ecacc017bcf289297f5743660dd18bbc2842e631e9be4b2dc51732412,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:39.064848+01
69050,0a4a903a43fb95cc97c51ca3f6a36759,166a0b69845e82ae90b7b645eb67d3552fc94e43,a8e0ab6b19400eccd3c9aceb183fe7626d5bde7bdf9b8ec8825aa17cc3a213a3,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:40.126363+01
69051,6ef172ebd6a3872fe947bc14796f45f6,e1aee0900a2b28bdbdd1adba07ee424da047e96d,2d43632953b511e1f1c7698de3c21b2ba7c27b75bb6079f51dcf9376e05e42b7,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:40.705022+01
69056,17eed23598964d8966142e6bb78e0673,26db9bbe9d2ea173d10346ceb6fcebf997a23e1f,bae07b0c3e4e96731360dc4faa49c0d4abe4d3705e768393f21661c82dea13f3,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:41.798158+01
69058,974d84531124954350645f20c6ea4641,aedec0592b3c128d3fa5f61e7639fcee34bea7a6,9e5c286fcc47c8346267574ea805cde24b04915f5372f03923c0d6a13290e0ea,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:42.591821+01
69060,507b7892c0ab883f59dbba19bb2b9f6a,953b1f581e14ec2a53c04de36d9b4a6be45a2149,c19d3242d43c71f03f5873231444c12a6a11892dd7f0142ff10479f1f718382d,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:43.178696+01
69063,9205c266b92a4289cb1aac9b553d5f30,f2f9fb5ba0cf5850a6090ba3a6b1462a2fc84c11,d68a90fbe579a8199d78ef9ca001301e2c55a3015d4e3df3c238c276ed7cc1ce,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:44.032338+01
69066,7faba339d365c6fdcdfb90a324d0385e,7ab548d03763fd879fd835a288cc56150b18956f,1333a300b03fb2d7bf028f4dee3d9b1f9c97267266faec9e02064862fbb6acb4,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:45.667774+01
69067,44169b2ede963bf4218288e774558bde,803245683ed29d8c73d7af6f45d38f00615c98dc,edb45f03dfd52ab58f163ad2ca48f4bc9c4bcb72ea9181d0e0a1d87859f707a6,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:46.197222+01
69071,a122f94f01dac7412f237a08912df9bf,2aa54c088119964e1c8ad930a67b0ee0622971e4,fd6302a152b0a2eff84b6ef219db5d79b6039043dfd5799ac9a4a0cced58e8bd,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:47.136831+01
69073,1de82b8c68376add4ec89f6e99af6d65,5015ad8181ed547ff5d1d366358ce7d9b850dfbe,0752bbdb0c51a519f17a62dd30a033c224c82168522f2c88949b1a0afc8f9037,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:48.010244+01
69074,3ca312528ced3a137f6ae3da327534ab,a7815842d2c635fc5e8df9a99f1ec3f510d6ea5f,7e386ff64be78af18f8a79d01cb75b0438cbcee4647e0a928100bd52ee56db76,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:48.656245+01
69075,,,4780442f3cc8d3e1888aa6cecbb05d0c49a6755964eba7a8a6a36d6d2a0ef881,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
71545,9ecdcb9562e11d975479c0c83edf484d,ad845088fcdf341d558663121db63ecfeadd3baa,59f5df8728c0a0abb25711df99c6f984aaab611a7c0349a3d41c842d1f6b7198,,2019-03-20 16:19:24.8119+01,2019-03-20 17:15:21.015907+01
69077,,,376c3ea59411380ab5146b3bc39ee79cf7f78b08dd712ef1cc5327bda5a2e46b,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69083,,,00c0e0c14835c08d220ef27ef6324df86880167d416ff7183d7df241ffebc3f8,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69089,,,fb506b8dd4025e247ac2fa12ffd46fd1cb6a06a138995a5cbda49074d567f615,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69098,,,b5a1f7e9d0d6d3bec17674610a3b26991083e1e3cb81729714b69c18038a902f,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69099,,,65c901b19e2eec6b8392100c1073253641a95dd542f39c9ca95755e8a2afde14,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69103,,,5960d8f8b26edb453926efbd424332eabc0e1a74e25dbc1e9a570cc5920c8830,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69104,,,3eb115f4eb62c4404be1a318afa3837bdba8fd66938efe15664741d942a85add,,2019-03-20 16:08:53.017495+01,2019-03-20 16:08:53.017495+01
69115,4ada42052e5b45b8aac2d11cfd1b7266,,,,2019-03-20 16:09:06.47319+01,2019-03-20 16:09:06.47319+01
69116,2751e4b50a08eb11a84d03f8eb580a4e,,,,2019-03-20 16:09:06.47319+01,2019-03-20 16:09:06.47319+01
69117,7080a30467f94363bbeb4cd7db43e19d,,,,2019-03-20 16:09:06.47319+01,2019-03-20 16:09:06.47319+01
69118,,,072a43123e755ad1bdd159488a85a353227ec51f273c4f79c26ff7e4656c0ef4,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69119,,,1c9e519dca0468a87322bebe2a06741136de7969a4eb3efda0ab8db83f0807b4,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69120,55ff220e38556ff902528ac984fc72dc,,,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69121,,476489f75fed479f19bac02c79ce1befc62a6633,,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69122,60f5bc820cf38e78b51e1e20fed290b5,,,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69123,,d5b2b30fe2d4759c199e3659d561a50f88a7fb2e,,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69124,,b67572a18282e79974dc61fffb8ca3d0f4fca1b0,,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69125,b4790618672197cab31681994bbc10a4,,,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69126,,,69e48eb82ce7387d65cc1a82c5a6a170dc6121d479736b1dd33358d09c483617,,2019-03-20 16:09:18.576105+01,2019-03-20 16:09:18.576105+01
69131,,3f77403a64a2dde60c4962a6752de601d56a621a,,,2019-03-20 16:09:24.219698+01,2019-03-20 16:09:24.219698+01
69148,d0fba5db608ac8f5a3d05a71ceb0eca1,,,,2019-03-20 16:09:47.201457+01,2019-03-20 16:09:47.201457+01
69078,16313aed78047a4fddf291652e58b912,2a6e75bb66d4196856f72b184aae90d5b2f29ab9,39dd2381bcd0f47dadf23399254bf1b51a837179e5634328afafe07510f5888a,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:49.978267+01
69079,74c88fe166eaed76410988c8cf175150,235aba0f84a65e6b8dc29a69076bc043ba4db10c,6eae10f0b9a62a26b19897f7ba627f92e93e458034939f55f2001835c0e1f1be,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:50.451032+01
69081,8d18b4c9f2655d36b5932d0ef64d6cdd,2c9c2cfc7bbb29336215cc8682fed6ec3a3acea1,dc06012b4aef457efb0ecb9cdca579bb573823a1a63bb7a2ba92c7ce0c2ddbfb,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:51.446689+01
69082,476c32f07b6ec9fd0039bf956872d087,e65fb84988614a694160006fc9109c17b3ac9803,e2181b3d47feb5a321fe3b85b08a0245a1e0824b213e568fa4736d529fd5f8c2,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:51.839915+01
69085,ba170445ff5d710166daff260cbc7778,d96755e341c64ee5aad03e269f1567d89ac3ba4a,712c488950f27e98bc4ebe5b63e5775498236a179cb4576bf021f8e6e6de0df4,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:52.727087+01
69087,5a59b63abfeb4fac5eb04f1647836a81,d945f17be953bfdb62030ad7fee957efd6e2c9bf,b1e30dd3ad2c3290adad848f7199e03f365ecf484c44c6c7eaf42f6b323cd30b,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:53.862334+01
69088,5dbe421ceff38b94d08d2f1a70096560,25b235164e7ab58eef2f1ed653aec89bc5b3422c,bd78e106f208cbb8ea9e5902d778514f1fc2d15876fca292971c6695541889a3,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:54.231461+01
69091,e9b1d1f14f572c440053955120d7e55b,e266eac9fa461e1379d1e1131045b1acac8e8c83,b53f98c113e7f72ff5170dcdb2ab2b1c15a02aadb72b2d2710d899aea9b875bd,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:54.992373+01
69092,526e9b6fb8623630f888181365f584c4,954ae5bef61c037894c7876a71e66e29f4950541,dc61e089eebf6fa1b3abf637ce105e0d20666aa52d9001f5fd5034815331cd61,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:56.748375+01
69094,550f2d43320bbc8cf6e2faf71ae37c2e,90b73ba3433b68f5038c5150723cde4083acfe71,8f7c74a9e1d04ff116e785f3234f80119d68ae0334fb6a5498f6d40eee189cf7,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:57.804435+01
69096,a4f89b798c2744569d8fa7d3342de830,df2341825aa1f2e8bf5935be797b1f7826f24b9b,49bf19bd2381f5c78eb2d00a62e1b377620705dba0fa843fb8c8d26d92ec52e4,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:58.705536+01
69097,4de15f4c813c5af55fc29034b7eea72b,545672fdbf8108cf0c1b0f6af7ecef1e619f2bf1,fd2d9011ec860ba211d169063248d13d17425f210ff87a6c5a610b4704866339,,2019-03-20 16:08:53.017495+01,2019-03-20 17:01:59.219831+01
69101,3feb5467351ee271d1a75b515407ee0f,042565395cee7f2cb6b7d038df2dc7a6fe3f4f6e,64ffe128c61289bec90057c7bf3ff869c329ffcb1afa4c4cd0daed1effabf105,,2019-03-20 16:08:53.017495+01,2019-03-20 17:02:00.034822+01
69105,8334f346585aa27ac6ae86e5adcaefa2,26144e553b64ba64bfe8a3446de0f110f6b718db,a462085549f9a1fdeff81ea8190a1f89351a83cf8f6d01ecb5f238541785d4b3,,2019-03-20 16:08:53.017495+01,2019-03-20 17:02:01.009009+01
69106,c05d583936963fd40cb673e8b924fe48,97b13b88f6ba2613826ab04ccc2fcae999ddf526,2c2eb2eaadf9253a78265ac4655a6ec5935aa2673ff5e4fe3bb6753803c7fe59,,2019-03-20 16:08:53.017495+01,2019-03-20 17:02:01.421561+01
69108,e29c50e623caa8f996b5350189ca77e2,8149e0bd4d226877a8f0c8d3849d0783d4f1fae6,8b4446cfaee549072c5da2468af7b9fec711f2d28851a3e8076fcfb53393a415,,2019-03-20 16:08:53.017495+01,2019-03-20 17:02:02.259293+01
69128,afb762188cc552dc2ef6309e1457e824,86eeeebedcb8d2d83ace42311b2c5d441101b073,78970883afe52e4ee846f4a7cf75b569f6e5a8e7a830d69358a8b33d186d6fec,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:07.262698+01
69129,46fb11c90e3b3125958419ba99afa344,804c10cdc29a693d7e4278068bc4aec1829fb90d,0b96811e4f4cfaa57fe47ebc369fdac7dfb4a900a2af8a07a7b3f513eb3e0dfa,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:07.617874+01
69132,a03a43fdc0413d14e3f8a4b46ea5b9ed,9145c2f7f7fa171d5f794170d59cf10d344634da,2049352f94a75978761a5367b01d486283aab1b7b94df7b08cf856f92352166b,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:08.491937+01
69133,1d512b5aaefce1c43fe2cfe285e69e34,289a03582de93d03feb737627799d89f53ee4914,1d15003732430c004997f0df7cac7749ae10f992bea217a8da84e1c957143b1c,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:08.974125+01
69135,bfc30332b7b91572bfe712b656ea8a0c,4e7765f3bf73aec6e350f412b623c23d37964dfc,bc97038788f52ad6f37275334e8fbe2ab832d7f59777efaed6deaeeb691886e9,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:09.856763+01
69137,cc3818bb90f4ed0314a100af4c7249da,ae1d1a0d2bfcc7a7844a4d54a02c9fb032d7a3f9,7f0c4d3644fdcd8ac5bc2e007bb5c3e9eab56a3d2d470bb796af88125cd74ac9,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:10.664132+01
69139,d55c7628173c8b0d59b2b1f20cbb3608,612e2edeaae9d1fc89ee5cfafe8511f022bd07b9,76ba61e510a340f8751e46449a7d857a2d242bd4724d0d040b060137ab5fb31a,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:11.598104+01
69140,f7f6374856f4303bb4e92e57f84586fd,51d661a59cde1de858bfad059bc452316e133744,26c6167dfcb7cda40621a952eac03b87a2f0dff1769ab9d09dafd09edc1a4c29,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:12.035912+01
69142,1d21735f2e51dca2834c21ca0aeea604,89bb2d57a2a45ee29f43ad7b0b1c4e566fd875b2,9b48a2e82d8a82c1717f135fa750ba774403e972b6edb2a522f9870bed57e72a,,2019-03-20 16:09:24.219698+01,2019-03-20 17:02:13.174097+01
